ID,Daypart,Visit#Daypart
458186,11 AM - before 2 PM,3
458186,5 PM - before 9 PM,4
458206,11 AM - before 2 PM,2
458206,5 PM - before 9 PM,3
458207,5 PM - before 9 PM,3
458208,5 PM - before 9 PM,4
458210,5 PM - before 9 PM,1
458230,2 PM - before 5 PM,5
458230,5 PM - before 9 PM,5
458231,5 PM - before 9 PM,4
458232,5 PM - before 9 PM,2
458232,Before 9 AM,2
458233,Before 9 AM,0
458245,9 AM - before 11 AM,4
458246,2 PM - before 5 PM,11
458246,Before 9 AM,14
458247,5 PM - before 9 PM,2
458248,9 AM - before 11 AM,9
458249,2 PM - before 5 PM,4
458249,9 AM - before 11 AM,9
458250,5 PM - before 9 PM,2
458250,9 AM - before 11 AM,11
458251,11 AM - before 2 PM,8
458251,Before 9 AM,9
458253,2 PM - before 5 PM,0
458253,5 PM - before 9 PM,0
458253,9 AM - before 11 AM,1
458269,Before 9 AM,4
458270,9 AM - before 11 AM,1
458270,Before 9 AM,12
458271,Before 9 AM,10
458273,Before 9 AM,12
458280,2 PM - before 5 PM,8
458280,Before 9 AM,21
458314,9 AM - before 11 AM,4
458345,5 PM - before 9 PM,1
458345,9 AM - before 11 AM,1
458350,Before 9 AM,25
458351,5 PM - before 9 PM,4
458351,Before 9 AM,8
458352,5 PM - before 9 PM,10
458352,Before 9 AM,10
458361,5 PM - before 9 PM,4
458376,11 AM - before 2 PM,2
458376,5 PM - before 9 PM,2
458399,11 AM - before 2 PM,2
458399,2 PM - before 5 PM,2
458419,Before 9 AM,24
458436,2 PM - before 5 PM,5
458436,Before 9 AM,5
458444,Before 9 AM,23
458462,5 PM - before 9 PM,1
458462,Before 9 AM,1
458490,Before 9 AM,5
458496,5 PM - before 9 PM,12
458496,9 AM - before 11 AM,9
458503,Before 9 AM,24
458507,2 PM - before 5 PM,3
458507,5 PM - before 9 PM,2
458545,5 PM - before 9 PM,0
458546,9 AM - before 11 AM,1
458556,9 AM - before 11 AM,6
458556,Before 9 AM,6
458577,11 AM - before 2 PM,6
458577,5 PM - before 9 PM,6
458610,9 AM - before 11 AM,4
458612,Before 9 AM,24
458619,5 PM - before 9 PM,2
458622,5 PM - before 9 PM,3
458622,Before 9 AM,3
458630,5 PM - before 9 PM,2
458641,5 PM - before 9 PM,4
458644,5 PM - before 9 PM,7
458698,5 PM - before 9 PM,1
458698,Before 9 AM,7
458710,Before 9 AM,2
458719,5 PM - before 9 PM,2
458719,Before 9 AM,2
458747,9 AM - before 11 AM,2
458748,5 PM - before 9 PM,0
458762,Before 9 AM,12
458770,5 PM - before 9 PM,2
458777,Before 9 AM,25
458778,Before 9 AM,12
458782,5 PM - before 9 PM,3
458782,Before 9 AM,2
458783,Before 9 AM,25
458791,11 AM - before 2 PM,16
458791,5 PM - before 9 PM,8
458797,Before 9 AM,12
458803,9 AM - before 11 AM,1
458803,Before 9 AM,2
458807,5 PM - before 9 PM,3
458820,Before 9 AM,2
458847,5 PM - before 9 PM,3
458864,Before 9 AM,16
458884,Before 9 AM,22
458885,Before 9 AM,8
458886,5 PM - before 9 PM,1
458886,9 AM - before 11 AM,2
458886,Before 9 AM,1
458887,5 PM - before 9 PM,4
458887,Before 9 AM,6
458891,2 PM - before 5 PM,2
458891,9 PM or later,20
458891,Before 9 AM,4
458900,5 PM - before 9 PM,4
458904,9 AM - before 11 AM,2
458907,5 PM - before 9 PM,4
458909,5 PM - before 9 PM,10
458909,Before 9 AM,5
458920,9 AM - before 11 AM,3
458932,5 PM - before 9 PM,2
458936,5 PM - before 9 PM,0
458962,5 PM - before 9 PM,4
458962,Before 9 AM,20
458967,9 AM - before 11 AM,2
458967,Before 9 AM,2
458977,5 PM - before 9 PM,0
458985,Before 9 AM,25
459025,5 PM - before 9 PM,2
459038,5 PM - before 9 PM,1
459046,11 AM - before 2 PM,3
459046,5 PM - before 9 PM,4
459054,5 PM - before 9 PM,0
459054,9 AM - before 11 AM,7
459074,Before 9 AM,2
459107,2 PM - before 5 PM,9
459107,9 AM - before 11 AM,11
459113,9 AM - before 11 AM,4
459120,5 PM - before 9 PM,6
459120,9 AM - before 11 AM,6
459121,2 PM - before 5 PM,5
459121,5 PM - before 9 PM,2
459147,2 PM - before 5 PM,3
459148,5 PM - before 9 PM,15
459148,Before 9 AM,11
459161,5 PM - before 9 PM,2
459244,5 PM - before 9 PM,6
459244,9 AM - before 11 AM,0
459274,9 AM - before 11 AM,4
459289,5 PM - before 9 PM,4
459289,9 AM - before 11 AM,1
459292,5 PM - before 9 PM,2
459292,Before 9 AM,2
459316,5 PM - before 9 PM,4
459321,Before 9 AM,4
459356,5 PM - before 9 PM,4
459356,Before 9 AM,4
459480,5 PM - before 9 PM,0
459493,11 AM - before 2 PM,3
459493,5 PM - before 9 PM,4
459503,9 AM - before 11 AM,4
459512,5 PM - before 9 PM,1
459512,9 AM - before 11 AM,2
459516,5 PM - before 9 PM,4
459630,11 AM - before 2 PM,3
459630,5 PM - before 9 PM,5
459631,2 PM - before 5 PM,3
459631,Before 9 AM,5
459635,9 AM - before 11 AM,8
459636,11 AM - before 2 PM,8
459641,5 PM - before 9 PM,2
459659,5 PM - before 9 PM,4
459660,5 PM - before 9 PM,4
459661,2 PM - before 5 PM,2
459676,5 PM - before 9 PM,3
459676,9 AM - before 11 AM,4
459681,Before 9 AM,2
459682,Before 9 AM,20
459693,Before 9 AM,24
459706,11 AM - before 2 PM,6
459706,Before 9 AM,6
459709,5 PM - before 9 PM,10
459709,Before 9 AM,14
459712,11 AM - before 2 PM,4
459712,Before 9 AM,4
459780,5 PM - before 9 PM,4
459780,9 AM - before 11 AM,4
459783,5 PM - before 9 PM,0
459787,5 PM - before 9 PM,2
459806,5 PM - before 9 PM,2
459806,Before 9 AM,23
459811,2 PM - before 5 PM,11
459811,Before 9 AM,15
459834,5 PM - before 9 PM,7
459877,2 PM - before 5 PM,8
459877,9 AM - before 11 AM,8
459884,11 AM - before 2 PM,4
459884,9 AM - before 11 AM,4
459890,5 PM - before 9 PM,0
459898,5 PM - before 9 PM,6
459898,Before 9 AM,1
459927,5 PM - before 9 PM,3
459927,9 AM - before 11 AM,5
459933,2 PM - before 5 PM,3
459933,5 PM - before 9 PM,2
459933,9 AM - before 11 AM,4
459934,5 PM - before 9 PM,2
459935,9 AM - before 11 AM,0
459969,Before 9 AM,8
459970,5 PM - before 9 PM,3
459971,5 PM - before 9 PM,2
459972,5 PM - before 9 PM,3
459973,9 AM - before 11 AM,2
459974,5 PM - before 9 PM,3
459975,5 PM - before 9 PM,2
459985,11 AM - before 2 PM,12
459985,5 PM - before 9 PM,14
459985,Before 9 AM,24
460006,5 PM - before 9 PM,5
460006,9 PM or later,2
460007,9 AM - before 11 AM,0
460008,5 PM - before 9 PM,1
460009,11 AM - before 2 PM,3
460010,5 PM - before 9 PM,0
460031,5 PM - before 9 PM,1
460031,9 AM - before 11 AM,1
460033,Before 9 AM,26
460043,5 PM - before 9 PM,7
460043,Before 9 AM,17
460061,5 PM - before 9 PM,9
460063,5 PM - before 9 PM,3
460074,Before 9 AM,4
460080,5 PM - before 9 PM,6
460080,Before 9 AM,0
460094,5 PM - before 9 PM,6
460096,5 PM - before 9 PM,8
460096,9 AM - before 11 AM,7
460140,5 PM - before 9 PM,4
460140,Before 9 AM,22
460141,5 PM - before 9 PM,1
460141,9 AM - before 11 AM,1
460160,5 PM - before 9 PM,3
460164,2 PM - before 5 PM,4
460164,9 AM - before 11 AM,4
460165,Before 9 AM,25
460166,2 PM - before 5 PM,12
460166,9 AM - before 11 AM,12
460170,5 PM - before 9 PM,8
460170,Before 9 AM,3
460172,5 PM - before 9 PM,16
460180,11 AM - before 2 PM,4
460191,Before 9 AM,3
460192,5 PM - before 9 PM,6
460192,Before 9 AM,6
460193,5 PM - before 9 PM,2
460194,11 AM - before 2 PM,4
460205,5 PM - before 9 PM,1
460207,5 PM - before 9 PM,2
460207,Before 9 AM,1
460208,Before 9 AM,26
460215,Before 9 AM,0
460218,5 PM - before 9 PM,3
460218,Before 9 AM,3
460219,11 AM - before 2 PM,2
460219,5 PM - before 9 PM,1
460221,5 PM - before 9 PM,4
460221,Before 9 AM,2
460223,5 PM - before 9 PM,2
460225,5 PM - before 9 PM,4
460225,9 AM - before 11 AM,4
460226,2 PM - before 5 PM,6
460226,9 AM - before 11 AM,6
460229,5 PM - before 9 PM,4
460229,Before 9 AM,4
460230,5 PM - before 9 PM,8
460230,Before 9 AM,12
460231,Before 9 AM,8
460235,5 PM - before 9 PM,3
460235,Before 9 AM,1
460247,5 PM - before 9 PM,3
460247,Before 9 AM,23
460250,Before 9 AM,0
460255,Before 9 AM,24
460260,11 AM - before 2 PM,2
460260,5 PM - before 9 PM,4
460260,Before 9 AM,1
460263,5 PM - before 9 PM,6
460264,5 PM - before 9 PM,2
460264,Before 9 AM,2
460265,5 PM - before 9 PM,2
460265,Before 9 AM,2
460267,Before 9 AM,20
460279,11 AM - before 2 PM,2
460279,5 PM - before 9 PM,2
460281,Before 9 AM,1
460283,Before 9 AM,15
460289,Before 9 AM,6
460296,Before 9 AM,25
460304,Before 9 AM,0
460309,5 PM - before 9 PM,23
460334,5 PM - before 9 PM,2
460334,Before 9 AM,1
460346,Before 9 AM,25
460347,Before 9 AM,7
460358,5 PM - before 9 PM,7
460358,Before 9 AM,8
460360,Before 9 AM,7
460364,11 AM - before 2 PM,2
460364,5 PM - before 9 PM,2
460367,5 PM - before 9 PM,9
460367,9 AM - before 11 AM,10
460380,Before 9 AM,25
460382,Before 9 AM,0
460393,5 PM - before 9 PM,3
460393,Before 9 AM,3
460398,5 PM - before 9 PM,5
460403,Before 9 AM,0
460404,5 PM - before 9 PM,8
460404,9 AM - before 11 AM,2
460422,5 PM - before 9 PM,3
460424,Before 9 AM,0
460426,5 PM - before 9 PM,4
460431,2 PM - before 5 PM,1
460431,Before 9 AM,2
460442,5 PM - before 9 PM,0
460442,9 AM - before 11 AM,0
460451,9 AM - before 11 AM,0
460455,5 PM - before 9 PM,4
460591,Before 9 AM,12
462776,5 PM - before 9 PM,7
462776,9 AM - before 11 AM,6
462776,9 PM or later,3
462884,2 PM - before 5 PM,0
462930,5 PM - before 9 PM,4
463037,5 PM - before 9 PM,3
709124,2 PM - before 5 PM,2
709124,Before 9 AM,6
709345,9 PM or later,25
724325,Before 9 AM,9
724358,Before 9 AM,5
724898,5 PM - before 9 PM,10
724898,Before 9 AM,10
724919,2 PM - before 5 PM,10
724919,Before 9 AM,6
724930,5 PM - before 9 PM,5
725076,5 PM - before 9 PM,5
725118,5 PM - before 9 PM,4
725118,9 AM - before 11 AM,4
725334,Before 9 AM,1
725466,2 PM - before 5 PM,1
725466,Before 9 AM,4
725818,11 AM - before 2 PM,2
725818,5 PM - before 9 PM,2
725818,Before 9 AM,6
726111,5 PM - before 9 PM,5
726329,5 PM - before 9 PM,3
726561,9 AM - before 11 AM,5
726771,5 PM - before 9 PM,3
726862,5 PM - before 9 PM,4
726862,9 PM or later,4
726862,Before 9 AM,2
727015,5 PM - before 9 PM,4
727219,2 PM - before 5 PM,2
727331,5 PM - before 9 PM,6
727340,Before 9 AM,10
727611,11 AM - before 2 PM,2
727611,5 PM - before 9 PM,4
727611,9 PM or later,2
727622,5 PM - before 9 PM,3
727642,2 PM - before 5 PM,30
727642,Before 9 AM,30
727650,11 AM - before 2 PM,6
727701,5 PM - before 9 PM,4
727861,5 PM - before 9 PM,4
727923,Before 9 AM,5
727990,5 PM - before 9 PM,6
728002,11 AM - before 2 PM,1
728002,2 PM - before 5 PM,2
728002,5 PM - before 9 PM,3
728008,5 PM - before 9 PM,30
728113,11 AM - before 2 PM,2
728113,5 PM - before 9 PM,3
728113,9 AM - before 11 AM,3
728149,5 PM - before 9 PM,6
728177,2 PM - before 5 PM,5
728177,5 PM - before 9 PM,5
728210,5 PM - before 9 PM,8
728210,Before 9 AM,4
728697,5 PM - before 9 PM,3
728697,Before 9 AM,7
729019,11 AM - before 2 PM,5
729019,2 PM - before 5 PM,5
729019,5 PM - before 9 PM,5
729019,Before 9 AM,5
729070,5 PM - before 9 PM,5
729081,9 AM - before 11 AM,4
729112,11 AM - before 2 PM,2
729112,9 AM - before 11 AM,3
729216,5 PM - before 9 PM,6
729216,9 AM - before 11 AM,6
729216,Before 9 AM,8
729274,2 PM - before 5 PM,1
729274,5 PM - before 9 PM,3
729375,11 AM - before 2 PM,2
729375,5 PM - before 9 PM,3
729674,11 AM - before 2 PM,3
729674,5 PM - before 9 PM,2
729674,9 AM - before 11 AM,2
729704,5 PM - before 9 PM,7
729704,Before 9 AM,29
729879,11 AM - before 2 PM,5
729880,9 AM - before 11 AM,10
729880,Before 9 AM,20
729919,5 PM - before 9 PM,4
729919,9 AM - before 11 AM,8
729954,11 AM - before 2 PM,2
729954,5 PM - before 9 PM,3
730037,5 PM - before 9 PM,4
730037,9 PM or later,4
730271,5 PM - before 9 PM,10
730347,Before 9 AM,4
730358,2 PM - before 5 PM,1
730358,9 AM - before 11 AM,3
730379,5 PM - before 9 PM,23
730379,Before 9 AM,30
730433,5 PM - before 9 PM,3
730433,9 AM - before 11 AM,2
730433,9 PM or later,3
730445,2 PM - before 5 PM,3
730448,5 PM - before 9 PM,3
730448,9 AM - before 11 AM,3
730448,9 PM or later,4
730472,2 PM - before 5 PM,3
730472,5 PM - before 9 PM,2
730582,2 PM - before 5 PM,5
730582,9 AM - before 11 AM,5
730582,Before 9 AM,20
730590,5 PM - before 9 PM,3
730605,5 PM - before 9 PM,1
730605,Before 9 AM,3
730624,5 PM - before 9 PM,1
730624,Before 9 AM,3
730662,5 PM - before 9 PM,2
730662,Before 9 AM,28
730669,5 PM - before 9 PM,6
730669,Before 9 AM,10
730804,2 PM - before 5 PM,10
730804,5 PM - before 9 PM,5
730804,9 AM - before 11 AM,10
730804,Before 9 AM,5
730821,5 PM - before 9 PM,5
730842,Before 9 AM,4
730883,5 PM - before 9 PM,6
730883,9 AM - before 11 AM,4
730883,Before 9 AM,15
730932,5 PM - before 9 PM,4
730957,2 PM - before 5 PM,2
730957,5 PM - before 9 PM,4
730965,2 PM - before 5 PM,3
730965,5 PM - before 9 PM,5
730965,9 AM - before 11 AM,2
730994,9 AM - before 11 AM,8
730994,Before 9 AM,5
731029,2 PM - before 5 PM,2
731029,9 AM - before 11 AM,2
731029,Before 9 AM,6
731070,11 AM - before 2 PM,1
731070,5 PM - before 9 PM,3
731084,2 PM - before 5 PM,4
731084,Before 9 AM,2
731095,Before 9 AM,30
731107,2 PM - before 5 PM,8
731141,9 AM - before 11 AM,30
731148,2 PM - before 5 PM,4
731148,5 PM - before 9 PM,1
731148,9 PM or later,1
731177,9 AM - before 11 AM,4
731177,Before 9 AM,4
731245,Before 9 AM,15
731268,11 AM - before 2 PM,2
731268,5 PM - before 9 PM,3
731268,9 AM - before 11 AM,3
731273,2 PM - before 5 PM,1
731273,5 PM - before 9 PM,3
731273,9 AM - before 11 AM,4
731329,Before 9 AM,15
731390,Before 9 AM,30
731475,5 PM - before 9 PM,3
731475,Before 9 AM,7
731481,2 PM - before 5 PM,2
731481,5 PM - before 9 PM,1
731486,11 AM - before 2 PM,5
731486,5 PM - before 9 PM,6
731486,Before 9 AM,4
731526,11 AM - before 2 PM,2
731526,5 PM - before 9 PM,1
731668,11 AM - before 2 PM,6
731668,5 PM - before 9 PM,5
731668,9 AM - before 11 AM,4
731668,Before 9 AM,5
731691,5 PM - before 9 PM,4
731715,5 PM - before 9 PM,4
731740,5 PM - before 9 PM,4
731768,Before 9 AM,2
731782,5 PM - before 9 PM,5
731807,5 PM - before 9 PM,4
731843,5 PM - before 9 PM,3
731932,11 AM - before 2 PM,5
731932,5 PM - before 9 PM,1
731932,9 PM or later,2
731972,11 AM - before 2 PM,2
731972,5 PM - before 9 PM,4
731972,9 AM - before 11 AM,2
731972,Before 9 AM,2
732361,11 AM - before 2 PM,1
732361,5 PM - before 9 PM,2
732434,2 PM - before 5 PM,1
732434,9 AM - before 11 AM,2
732437,2 PM - before 5 PM,1
732437,5 PM - before 9 PM,1
732437,Before 9 AM,2
732618,5 PM - before 9 PM,20
732618,Before 9 AM,30
732669,2 PM - before 5 PM,3
732669,5 PM - before 9 PM,3
732669,9 AM - before 11 AM,2
732706,5 PM - before 9 PM,3
732706,9 AM - before 11 AM,2
732719,2 PM - before 5 PM,2
732719,9 AM - before 11 AM,1
732720,5 PM - before 9 PM,8
732732,11 AM - before 2 PM,2
732732,5 PM - before 9 PM,2
732817,Before 9 AM,30
732821,11 AM - before 2 PM,2
732821,5 PM - before 9 PM,4
732821,Before 9 AM,2
732944,11 AM - before 2 PM,2
732944,5 PM - before 9 PM,2
732944,Before 9 AM,2
732958,5 PM - before 9 PM,5
732958,Before 9 AM,2
732959,11 AM - before 2 PM,1
732959,5 PM - before 9 PM,2
732986,Before 9 AM,4
732989,5 PM - before 9 PM,30
732989,Before 9 AM,30
733009,5 PM - before 9 PM,1
733009,Before 9 AM,3
733144,Before 9 AM,1
733422,9 AM - before 11 AM,2
733533,5 PM - before 9 PM,20
733533,Before 9 AM,20
733574,5 PM - before 9 PM,2
733574,9 AM - before 11 AM,4
733647,5 PM - before 9 PM,4
733654,9 AM - before 11 AM,4
733720,11 AM - before 2 PM,2
733720,2 PM - before 5 PM,3
733720,5 PM - before 9 PM,1
733730,5 PM - before 9 PM,10
733736,2 PM - before 5 PM,2
733736,5 PM - before 9 PM,4
733736,9 AM - before 11 AM,2
733740,5 PM - before 9 PM,4
733740,9 PM or later,6
733754,11 AM - before 2 PM,1
733754,5 PM - before 9 PM,2
733754,9 AM - before 11 AM,2
733754,Before 9 AM,3
733800,2 PM - before 5 PM,2
733800,Before 9 AM,2
733873,5 PM - before 9 PM,4
733873,Before 9 AM,4
733902,5 PM - before 9 PM,10
733902,Before 9 AM,20
733904,11 AM - before 2 PM,5
733904,Before 9 AM,5
733939,11 AM - before 2 PM,1
733939,5 PM - before 9 PM,1
733939,9 AM - before 11 AM,1
733941,5 PM - before 9 PM,1
733941,9 AM - before 11 AM,3
733945,11 AM - before 2 PM,2
733945,5 PM - before 9 PM,2
733945,Before 9 AM,2
733952,11 AM - before 2 PM,4
733952,5 PM - before 9 PM,4
733952,9 PM or later,3
733973,Before 9 AM,10
733977,5 PM - before 9 PM,3
733977,9 AM - before 11 AM,1
733985,2 PM - before 5 PM,4
733985,5 PM - before 9 PM,4
733988,5 PM - before 9 PM,4
734042,11 AM - before 2 PM,22
734042,5 PM - before 9 PM,8
734112,9 AM - before 11 AM,6
734147,5 PM - before 9 PM,20
734147,9 PM or later,11
734147,Before 9 AM,4
734152,2 PM - before 5 PM,3
734152,5 PM - before 9 PM,3
734169,11 AM - before 2 PM,3
734169,5 PM - before 9 PM,1
734255,5 PM - before 9 PM,4
734255,Before 9 AM,4
734310,2 PM - before 5 PM,2
734310,5 PM - before 9 PM,1
734311,5 PM - before 9 PM,18
734311,Before 9 AM,8
734438,5 PM - before 9 PM,6
734438,Before 9 AM,2
734518,5 PM - before 9 PM,4
734518,9 AM - before 11 AM,2
734520,5 PM - before 9 PM,3
734563,11 AM - before 2 PM,1
734563,5 PM - before 9 PM,2
734563,Before 9 AM,1
734595,5 PM - before 9 PM,6
734595,Before 9 AM,6
734676,2 PM - before 5 PM,5
734676,Before 9 AM,10
734677,11 AM - before 2 PM,2
734677,5 PM - before 9 PM,4
734677,9 AM - before 11 AM,3
734677,9 PM or later,1
734740,2 PM - before 5 PM,1
734740,5 PM - before 9 PM,2
734754,11 AM - before 2 PM,2
734754,5 PM - before 9 PM,3
734792,5 PM - before 9 PM,30
734844,5 PM - before 9 PM,20
734867,2 PM - before 5 PM,4
734867,5 PM - before 9 PM,4
734867,9 AM - before 11 AM,3
734867,9 PM or later,4
734914,Before 9 AM,4
734990,2 PM - before 5 PM,10
734990,9 AM - before 11 AM,7
735026,9 AM - before 11 AM,20
735033,11 AM - before 2 PM,5
735033,5 PM - before 9 PM,7
735043,2 PM - before 5 PM,3
735043,5 PM - before 9 PM,3
735043,9 AM - before 11 AM,2
735059,5 PM - before 9 PM,4
735066,5 PM - before 9 PM,3
735105,5 PM - before 9 PM,6
735105,9 AM - before 11 AM,4
735138,5 PM - before 9 PM,2
735138,9 AM - before 11 AM,2
735683,9 AM - before 11 AM,4
735741,5 PM - before 9 PM,5
735741,9 AM - before 11 AM,5
735957,5 PM - before 9 PM,5
736248,2 PM - before 5 PM,4
736248,9 AM - before 11 AM,2
736248,Before 9 AM,3
736254,Before 9 AM,4
736404,11 AM - before 2 PM,30
736404,Before 9 AM,30
736421,2 PM - before 5 PM,3
736421,5 PM - before 9 PM,3
736421,9 AM - before 11 AM,3
736421,9 PM or later,3
736467,5 PM - before 9 PM,4
736467,Before 9 AM,4
736531,5 PM - before 9 PM,1
736531,Before 9 AM,5
736777,2 PM - before 5 PM,4
736777,5 PM - before 9 PM,2
736777,9 AM - before 11 AM,4
736817,11 AM - before 2 PM,3
736817,5 PM - before 9 PM,4
736817,9 AM - before 11 AM,3
736894,2 PM - before 5 PM,2
736894,5 PM - before 9 PM,2
736894,9 PM or later,2
736894,Before 9 AM,2
737074,5 PM - before 9 PM,4
737085,5 PM - before 9 PM,1
737085,9 AM - before 11 AM,2
737100,Before 9 AM,28
737128,Before 9 AM,30
737254,5 PM - before 9 PM,10
737286,11 AM - before 2 PM,5
737286,2 PM - before 5 PM,5
737286,5 PM - before 9 PM,5
737286,Before 9 AM,5
737360,9 AM - before 11 AM,4
737379,11 AM - before 2 PM,1
737379,5 PM - before 9 PM,2
737379,9 AM - before 11 AM,1
737382,9 AM - before 11 AM,2
737402,5 PM - before 9 PM,3
737402,9 AM - before 11 AM,2
737459,9 AM - before 11 AM,8
737459,Before 9 AM,4
737464,9 AM - before 11 AM,8
737464,Before 9 AM,2
737467,5 PM - before 9 PM,4
737467,9 PM or later,2
737514,2 PM - before 5 PM,2
737514,5 PM - before 9 PM,3
737543,5 PM - before 9 PM,4
737543,9 PM or later,2
737583,11 AM - before 2 PM,4
737583,Before 9 AM,12
737606,Before 9 AM,6
737716,5 PM - before 9 PM,2
737716,9 AM - before 11 AM,2
737755,Before 9 AM,6
737758,2 PM - before 5 PM,4
737758,9 AM - before 11 AM,2
737800,2 PM - before 5 PM,4
737800,5 PM - before 9 PM,4
737849,2 PM - before 5 PM,2
737849,Before 9 AM,2
737851,Before 9 AM,20
737867,11 AM - before 2 PM,7
737867,5 PM - before 9 PM,6
737867,9 AM - before 11 AM,7
737921,Before 9 AM,4
737986,Before 9 AM,30
738009,5 PM - before 9 PM,4
738010,5 PM - before 9 PM,3
738013,9 AM - before 11 AM,20
738053,5 PM - before 9 PM,30
738053,Before 9 AM,30
738119,2 PM - before 5 PM,2
738119,5 PM - before 9 PM,6
738127,Before 9 AM,1
738134,5 PM - before 9 PM,6
738135,Before 9 AM,6
738140,11 AM - before 2 PM,2
738140,2 PM - before 5 PM,2
738196,Before 9 AM,12
738212,2 PM - before 5 PM,5
738215,Before 9 AM,30
738225,5 PM - before 9 PM,2
738225,9 AM - before 11 AM,1
738244,11 AM - before 2 PM,1
738244,5 PM - before 9 PM,1
738244,9 AM - before 11 AM,1
738307,5 PM - before 9 PM,4
738307,9 PM or later,4
738349,11 AM - before 2 PM,30
738349,Before 9 AM,30
738351,5 PM - before 9 PM,4
738351,Before 9 AM,2
738417,5 PM - before 9 PM,5
738417,Before 9 AM,30
738426,2 PM - before 5 PM,3
738426,5 PM - before 9 PM,4
738426,9 PM or later,3
738432,Before 9 AM,10
738435,2 PM - before 5 PM,2
738435,5 PM - before 9 PM,4
738435,9 AM - before 11 AM,2
738508,5 PM - before 9 PM,10
738508,Before 9 AM,10
738587,5 PM - before 9 PM,6
738587,9 AM - before 11 AM,2
738587,Before 9 AM,8
738653,5 PM - before 9 PM,5
738678,2 PM - before 5 PM,3
738678,5 PM - before 9 PM,1
738694,11 AM - before 2 PM,1
738694,5 PM - before 9 PM,3
738756,Before 9 AM,30
738882,Before 9 AM,15
738897,5 PM - before 9 PM,6
738897,Before 9 AM,30
738921,9 AM - before 11 AM,5
738942,11 AM - before 2 PM,1
738942,5 PM - before 9 PM,1
738985,Before 9 AM,30
738997,5 PM - before 9 PM,8
738997,9 AM - before 11 AM,1
739061,2 PM - before 5 PM,2
739061,Before 9 AM,2
739159,5 PM - before 9 PM,17
739159,Before 9 AM,23
739167,11 AM - before 2 PM,2
739167,Before 9 AM,30
739189,9 AM - before 11 AM,30
739202,5 PM - before 9 PM,4
739272,9 AM - before 11 AM,3
739358,9 AM - before 11 AM,2
739387,Before 9 AM,8
739475,11 AM - before 2 PM,1
739475,2 PM - before 5 PM,2
739475,5 PM - before 9 PM,3
739475,9 AM - before 11 AM,2
739479,Before 9 AM,4
739488,Before 9 AM,30
739501,5 PM - before 9 PM,3
739501,9 PM or later,1
739630,9 AM - before 11 AM,2
739630,Before 9 AM,1
739650,11 AM - before 2 PM,5
739650,5 PM - before 9 PM,7
739650,Before 9 AM,20
739684,2 PM - before 5 PM,1
739684,9 AM - before 11 AM,1
739684,Before 9 AM,2
739729,Before 9 AM,25
739750,2 PM - before 5 PM,2
739750,Before 9 AM,2
739792,5 PM - before 9 PM,4
739792,Before 9 AM,3
739856,5 PM - before 9 PM,10
739856,Before 9 AM,8
739897,Before 9 AM,3
739939,9 AM - before 11 AM,4
739958,Before 9 AM,20
739963,5 PM - before 9 PM,10
739972,2 PM - before 5 PM,1
739972,5 PM - before 9 PM,1
739972,9 AM - before 11 AM,1
739972,9 PM or later,1
740084,Before 9 AM,5
740497,9 PM or later,4
740497,Before 9 AM,4
740773,9 AM - before 11 AM,30
740785,5 PM - before 9 PM,5
740785,9 AM - before 11 AM,5
740785,Before 9 AM,5
741185,5 PM - before 9 PM,2
741185,9 AM - before 11 AM,2
